claim_id,paper_section,experiment,baseline_identity,changed_identity,condition,seed,metric,raw_value,display_value,unit,source_artifact,source_hash,qualification_status
POWER_SECDED_COMB_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,19,leakage_power_w,7.305763105592,7.3058,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,23,leakage_power_w,7.270191115794,7.2702,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,aggregate_mean,leakage_power_w,7.300257287568201,7.3003,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_TOTAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,11,total_power_w,14.57479409873,14.5748,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_TOTAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,13,total_power_w,14.60304111242,14.6030,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_TOTAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,17,total_power_w,14.648028649390001,14.6480,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_TOTAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,19,total_power_w,14.56934958696,14.5693,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_TOTAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,23,total_power_w,14.4819393754,14.4819,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_TOTAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,aggregate_mean,total_power_w,14.57543056458,14.5754,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_INTERNAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,11,internal_power_w,7.129232399166,7.1292,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_INTERNAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,13,internal_power_w,7.19641149044,7.1964,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_INTERNAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,17,internal_power_w,7.249136455357,7.2491,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_INTERNAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,19,internal_power_w,7.258250378072,7.2583,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_INTERNAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,23,internal_power_w,7.218887563795,7.2189,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_INTERNAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,aggregate_mean,internal_power_w,7.210383657366,7.2104,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_SWITCHING_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,11,switching_power_w,3.9452663622799995,3.9453,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_SWITCHING_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,13,switching_power_w,3.9312900044020003,3.9313,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_SWITCHING_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,17,switching_power_w,3.952791448683,3.9528,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_SWITCHING_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,19,switching_power_w,3.9258399046959997,3.9258,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_SWITCHING_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,23,switching_power_w,4.001861438155,4.0019,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_SWITCHING_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,aggregate_mean,switching_power_w,3.9514098316432,3.9514,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,11,leakage_power_w,9.768537090338,9.7685,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,13,leakage_power_w,9.801802924869001,9.8018,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,17,leakage_power_w,9.837583192507001,9.8376,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,19,leakage_power_w,9.836550241005,9.8366,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,23,leakage_power_w,9.822707980334,9.8227,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,aggregate_mean,leakage_power_w,9.813436285810601,9.8134,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_TOTAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,11,total_power_w,11.07450760901,11.0745,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_TOTAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,13,total_power_w,11.12771127373,11.1277,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_TOTAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,17,total_power_w,11.20193768293,11.2019,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_TOTAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,19,total_power_w,11.18410099298,11.1841,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_TOTAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,23,total_power_w,11.22075971216,11.2208,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_PIPE_TOTAL_POWER_W,Results,SECDED power accounting,secded_pipe,secded_pipe,10 ns,aggregate_mean,total_power_w,11.161803454162001,11.1618,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_INTERNAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,internal_power_w,5.048397680031565,+5.05,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_INTERNAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,internal_power_w,7.345870582525955,+7.35,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_INTERNAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,internal_power_w,6.392356842523585,+6.39,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_INTERNAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,internal_power_w,7.451798443613248,+7.45,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_INTERNAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,internal_power_w,7.623335476893141,+7.62,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_INTERNAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,internal_power_w,6.772351805117499,+6.77,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SWITCHING,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,switching_power_w,-49.34282676568114,-49.34,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SWITCHING,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,switching_power_w,-50.23107725578758,-50.23,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SWITCHING,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,switching_power_w,-49.54591918673479,-49.55,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SWITCHING,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,switching_power_w,-49.76180187025449,-49.76,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SWITCHING,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,switching_power_w,-48.525033479362065,-48.53,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SWITCHING,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,switching_power_w,-49.48133171156401,-49.48,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_LEAKAGE,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,leakage_power_w,33.81405138211617,+33.81,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_LEAKAGE,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,leakage_power_w,34.48944738169024,+34.49,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_LEAKAGE,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,leakage_power_w,34.080150900076994,+34.08,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_LEAKAGE,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,leakage_power_w,34.640969038208716,+34.64,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_LEAKAGE,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,leakage_power_w,35.10935027546703,+35.11,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_LEAKAGE,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,leakage_power_w,34.426793795511834,+34.43,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_TOTAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,total_power_w,-24.01602702589812,-24.02,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_TOTAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,total_power_w,-23.798671878929408,-23.80,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_TOTAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,total_power_w,-23.525970961310957,-23.53,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_TOTAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,total_power_w,-23.235413315978764,-23.24,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_TOTAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,total_power_w,-22.518942930942387,-22.52,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_TOTAL,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,total_power_w,-23.419005222611926,-23.42,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_COMB_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,combinational_total_power_w,-55.364948821913195,-55.36,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_COMB_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,combinational_total_power_w,-55.924322307995624,-55.92,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_COMB_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,combinational_total_power_w,-55.615664898924585,-55.62,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_COMB_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,combinational_total_power_w,-55.657887642562756,-55.66,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_COMB_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,combinational_total_power_w,-54.921778912966026,-54.92,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_COMB_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,combinational_total_power_w,-55.496920516872436,-55.50,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SEQ_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,sequential_total_power_w,70.68606102646166,+70.69,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SEQ_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,sequential_total_power_w,71.0659515626297,+71.07,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SEQ_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,sequential_total_power_w,71.41011605244026,+71.41,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SEQ_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,sequential_total_power_w,70.94170143654567,+70.94,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SEQ_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,sequential_total_power_w,70.20118627397068,+70.20,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_SEQ_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,sequential_total_power_w,70.8610032704096,+70.86,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_CLOCK_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,11,clock_total_power_w,67.90037868215151,+67.90,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_CLOCK_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,13,clock_total_power_w,77.0225637510572,+77.02,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_CLOCK_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,17,clock_total_power_w,69.16780160574497,+69.17,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_CLOCK_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,19,clock_total_power_w,76.262700973578,+76.26,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_CLOCK_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,23,clock_total_power_w,81.33623362546679,+81.34,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_EFFECT_CLOCK_GROUP,Abstract; Results,SECDED power accounting,secded_comb,secded_pipe,10 ns,aggregate_mean,clock_total_power_w,74.3379357275997,+74.34,percent,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
SEC5_AREA,Abstract; Results; Conclusion,Temporal SECDED condition replication,secded_comb,secded_pipe,5 ns,11,standard_cell_instance_area_um2 effect,36.51683586505582,+36.5,percent,campaigns/date_2027_breadth_remediation/analysis/C_5ns_summary.json,b7897c5d2e6e92f71825b1b5ed6ab97bd9bd22cdbe501e853530a2183f73fa15,QUALIFIED_MATCHED_PHYSICAL
