hardware_identity,family,architecture,seed,target_ns,activity_class,semantic_action,evidence_origin,rtl_hash,odb_hash,spef_hash,sdc_hash,netlist_hash,vcd_hash,internal_power,switching_power,leakage_power,total_power,sequential_internal_power,sequential_switching_power,sequential_leakage_power,sequential_total_power,combinational_internal_power,combinational_switching_power,combinational_leakage_power,combinational_total_power,clock_internal_power,clock_switching_power,clock_leakage_power,clock_total_power,trace_duration,useful_operations,energy_per_op,eligibility,direct_vcd_annotated_pin_count,unannotated_pin_count,power_unit,trace_duration_unit,energy_per_op_unit,source_power_report,power_report_hash,source_run_root,execution_attempt
secded-rtl-combinational-72-64-v1,secded,secded_comb,11,10.0,W0,clean_access,DATE_BASELINE,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,c3c0b83b5f2d33489f9098637272c131d54f9188e3c66efa92870d949301a4e5,cc07fe2b8a4ff8bdd00b582d09cdbe194135ecf07a1f2ca57cf35e6c8e53d0de,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,733d54854db80e3a501fb6f2db220814903cc5b41168c7761b153d183bfbadbb,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.006786616984755,0.007788169197738,7.300083204598e-09,0.01457479409873,0.001906127785333,0.0003037784772459,2.943972621239e-09,0.002209909260273,0.003994582220912,0.006923473905772,3.719912600175e-09,0.01091806031764,0.0008859023801051,0.0005609187064692,6.362095295032e-10,0.001446821610443,1000100000,100000,145.76251578139872,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-11/power/conventional_secded-no_error.power.rpt,c84d002980bfac0627856e413e8fcfc06606fb77e52f49e5f7442c6ec6233e03,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-11,DATE_BASELINE
secded-rtl-combinational-72-64-v1,secded,secded_comb,11,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,c3c0b83b5f2d33489f9098637272c131d54f9188e3c66efa92870d949301a4e5,cc07fe2b8a4ff8bdd00b582d09cdbe194135ecf07a1f2ca57cf35e6c8e53d0de,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,733d54854db80e3a501fb6f2db220814903cc5b41168c7761b153d183bfbadbb,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.006786080542952,0.007787120062858,7.300063664673e-09,0.01457320805639,0.001906077610329,0.0003037334827241,2.943972843283e-09,0.00220981403254,0.003994096536189,0.006922468077391,3.719893948428e-09,0.01091656833887,0.0008859023801051,0.0005609187064692,6.362095295032e-10,0.001446821610443,1000100000,100000,145.7466537719564,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-11/power/W1.power.rpt,63d733f41ddda40dd1546f2112330f3e46dd59a4da7db038a6be114ed61e22cc,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-11,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,11,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,c3c0b83b5f2d33489f9098637272c131d54f9188e3c66efa92870d949301a4e5,cc07fe2b8a4ff8bdd00b582d09cdbe194135ecf07a1f2ca57cf35e6c8e53d0de,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,733d54854db80e3a501fb6f2db220814903cc5b41168c7761b153d183bfbadbb,7446926a04c35d4333297ab722a2af5bc0c11bb34751467b43edfaf47009e7a3,0.006786448415369,0.007787812035531,7.300062332405e-09,0.01457426790148,0.001906100427732,0.0003037568239961,2.943971955105e-09,0.002209860365838,0.003994438797235,0.006923136301339,3.719893282295e-09,0.01091757882386,0.0008859023801051,0.0005609187064692,6.362095295032e-10,0.001446821610443,1000100000,100000,145.7572532827015,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-11/power/W2.power.rpt,5c760618ef60bd005ef7a7df2aa3bd6951f50ad660da222f9d33283d35b5072f,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-11,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,13,10.0,W0,clean_access,DATE_BASELINE,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,e8031339a83ebb9830d7f02362c3df11b15d916392ee60ffe64da34808fef42e,4efbf3ca52c175e7ed694251524c270280d09009758e3f7bd0060efef02159f8,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,1f899de80aa9b1e44503647ae74dd7dd491009b3a6d228fc31ef74becc0f7f62,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.006703948136419,0.007899085991085,7.288157632956e-09,0.01460304111242,0.001905704382807,0.0002984493039548,2.943972621239e-09,0.00220415671356,0.003951877821237,0.007023685611784,3.715107999014e-09,0.01097556762397,0.0008463640115224,0.0005769527051598,6.290884480009e-10,0.001423317356966,1000100000,100000,146.0450141653124,TIMING_FEASIBLE_10NS,139,4709,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-13/power/conventional_secded-no_error.power.rpt,29d1bbd3c61f9338421a8d27d0fee31f140ec57762169771407a690a3e62c9ec,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-13,DATE_BASELINE
secded-rtl-combinational-72-64-v1,secded,secded_comb,13,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,e8031339a83ebb9830d7f02362c3df11b15d916392ee60ffe64da34808fef42e,4efbf3ca52c175e7ed694251524c270280d09009758e3f7bd0060efef02159f8,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,1f899de80aa9b1e44503647ae74dd7dd491009b3a6d228fc31ef74becc0f7f62,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.00670349271968,0.007898204959929,7.288138093031e-09,0.01460170559585,0.001905658049509,0.0002984019811265,2.943972843283e-09,0.002204063115641,0.003951469436288,0.007022850681096,3.715089347267e-09,0.01097432337701,0.0008463640115224,0.0005769527051598,6.290884480009e-10,0.001423317356966,1000100000,100000,146.03165766409586,TIMING_FEASIBLE_10NS,139,4709,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-13/power/W1.power.rpt,3875ca222eaa55e32e6efeacacec5aa16d92b352a0d1581075c9ee269ce9d358,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-13,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,13,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,e8031339a83ebb9830d7f02362c3df11b15d916392ee60ffe64da34808fef42e,4efbf3ca52c175e7ed694251524c270280d09009758e3f7bd0060efef02159f8,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,1f899de80aa9b1e44503647ae74dd7dd491009b3a6d228fc31ef74becc0f7f62,7446926a04c35d4333297ab722a2af5bc0c11bb34751467b43edfaf47009e7a3,0.006703813094646,0.007898816838861,7.288136760764e-09,0.01460263691843,0.001905679120682,0.0002984226448461,2.943971955105e-09,0.002204104792327,0.003951768390834,0.007023441139609,3.715088681133e-09,0.01097521372139,0.0008463640115224,0.0005769527051598,6.290884480009e-10,0.001423317356966,1000100000,100000,146.04097182121845,TIMING_FEASIBLE_10NS,139,4709,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-13/power/W2.power.rpt,ab1dba6400c7130be33a21cbe7267fb5e2b07698ca2e38677de9bcd78fe38de8,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-13,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,17,10.0,W0,clean_access,DATE_BASELINE,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,f5fc9bb2f572551a7a50eabaf9388af80fff8b6b3ca89bd8af3765f591fbdf5a,c1480b4c634ba1384f4e9d31be82a2c4ba03c1686183577d715a4e90891c1130,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,89155e6fed470ff5d8343050d1a69b347fecc58c2aa493c43ad9866ceb209bb8,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.006813587620854,0.007834433577955,7.337091378901e-09,0.01464802864939,0.001905550132506,0.000300061510643,2.943972621239e-09,0.002205614699051,0.00396935082972,0.006951368879527,3.720403096708e-09,0.0109207239002,0.0009386811289005,0.000583004555665,6.727257639838e-10,0.00152168632485,1000100000,100000,146.4949345225494,TIMING_FEASIBLE_10NS,139,4713,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-17/power/conventional_secded-no_error.power.rpt,08d717f1e77dbf17f6e7ab8fdc82ace34fdb3d7139530d480e541ff578793314,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-17,DATE_BASELINE
secded-rtl-combinational-72-64-v1,secded,secded_comb,17,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,f5fc9bb2f572551a7a50eabaf9388af80fff8b6b3ca89bd8af3765f591fbdf5a,c1480b4c634ba1384f4e9d31be82a2c4ba03c1686183577d715a4e90891c1130,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,89155e6fed470ff5d8343050d1a69b347fecc58c2aa493c43ad9866ceb209bb8,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.006813040003181,0.007833362556994,7.337071838975e-09,0.01464641001076,0.001905499608256,0.0003000170690939,2.943972843283e-09,0.002205519704148,0.003968854434788,0.006950345356017,3.720384444961e-09,0.01091920398176,0.0009386811289005,0.000583004555665,6.727257639838e-10,0.00152168632485,1000100000,100000,146.47874651761077,TIMING_FEASIBLE_10NS,139,4713,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-17/power/W1.power.rpt,109910f13bd6ae062c6bcd94ee6ccc67f1532818a0bc6ccc0b051f3aebd25be6,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-17,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,17,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,f5fc9bb2f572551a7a50eabaf9388af80fff8b6b3ca89bd8af3765f591fbdf5a,c1480b4c634ba1384f4e9d31be82a2c4ba03c1686183577d715a4e90891c1130,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,89155e6fed470ff5d8343050d1a69b347fecc58c2aa493c43ad9866ceb209bb8,7446926a04c35d4333297ab722a2af5bc0c11bb34751467b43edfaf47009e7a3,0.006813407875597,0.007834055460989,7.337070506708e-09,0.01464747078717,0.00190552289132,0.0003000387805514,2.943971955105e-09,0.002205564640462,0.003969194833189,0.006951014045626,3.720383778827e-09,0.01092021260411,0.0009386811289005,0.000583004555665,6.727257639838e-10,0.00152168632485,1000100000,100000,146.4893553424872,TIMING_FEASIBLE_10NS,139,4713,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-17/power/W2.power.rpt,5593d9bd06d1c9a7c9efab3893fc060763ef4a9ba97166a025520bc143271003,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-17,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,19,10.0,W0,clean_access,DATE_BASELINE,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,8b3c348d7b8e9878ee7f004ef42c58a0baac2c29c1124166b9125ae72aafd0b0,679002730b6253109ac34c67b0642229c5917e52c44d2228455fcf60c3083fe9,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,15d70f212a0554d867e3fc8d391c91b4e89c0cd3968e942822e4c3fd0ebf65c4,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.006754889618605,0.007814452052116,7.305763105592e-09,0.01456934958696,0.001906019519083,0.0003032072854694,2.943972621239e-09,0.002209229860455,0.003952223807573,0.006947261281312,3.715107999014e-09,0.01089948881418,0.0008966442546807,0.000563980313018,6.46693476547e-10,0.001460625324398,1000100000,100000,145.70806521918698,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-19/power/conventional_secded-no_error.power.rpt,714156c4cd8966afcb890e42442fa487d9c3511e6b325d54f2cebbb159106282,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-19,DATE_BASELINE
secded-rtl-combinational-72-64-v1,secded,secded_comb,19,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,8b3c348d7b8e9878ee7f004ef42c58a0baac2c29c1124166b9125ae72aafd0b0,679002730b6253109ac34c67b0642229c5917e52c44d2228455fcf60c3083fe9,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,15d70f212a0554d867e3fc8d391c91b4e89c0cd3968e942822e4c3fd0ebf65c4,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.006754348985851,0.007813389413059,7.305743565666e-09,0.01456774584949,0.001905968296342,0.0003031680826098,2.943972843283e-09,0.002209139289334,0.003951733000576,0.006946235429496,3.715089347267e-09,0.0108979716897,0.0008966442546807,0.000563980313018,6.46693476547e-10,0.001460625324398,1000100000,100000,145.6920262407495,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-19/power/W1.power.rpt,6214f31f5a5c4ef88cca10c580688d06b8d9cdbe10424a99fa8e07374dd74c1a,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-19,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,19,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,8b3c348d7b8e9878ee7f004ef42c58a0baac2c29c1124166b9125ae72aafd0b0,679002730b6253109ac34c67b0642229c5917e52c44d2228455fcf60c3083fe9,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,15d70f212a0554d867e3fc8d391c91b4e89c0cd3968e942822e4c3fd0ebf65c4,7446926a04c35d4333297ab722a2af5bc0c11bb34751467b43edfaf47009e7a3,0.006754705682397,0.007814077660441,7.305742233399e-09,0.01456879079342,0.001905992161483,0.0003031883679796,2.943971955105e-09,0.002209183527157,0.003952068276703,0.006946907844394,3.715088681133e-09,0.01089897938073,0.0008966442546807,0.000563980313018,6.46693476547e-10,0.001460625324398,1000100000,100000,145.7024767249934,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-19/power/W2.power.rpt,4f591652ebbead53e03a1a52008eea2b2781b6881344d75f6439d1f039ad4a81,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-19,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,23,10.0,W0,clean_access,DATE_BASELINE,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,8ecab5fee191b20da37dee4e96cbca1dbff5fd100b0726031de3fdae2102cbac,1696b289e417d58f4b4676033d5700b5fbbf3b9b1912bd3fc0bc93b754c7390d,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,82919357520e917b13ea51ee319fd289d65e68733ad1f62907805eeb46dee46e,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.006707548629493,0.007774383760989,7.270191115794e-09,0.0144819393754,0.001906522200443,0.0003078777517658,2.943972621239e-09,0.002214402891695,0.003951997961849,0.006905101705343,3.715107999014e-09,0.01085710339248,0.0008490306208842,0.0005614056717604,6.111217087934e-10,0.001410436932929,1000100000,100000,144.8338756933754,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-23/power/conventional_secded-no_error.power.rpt,4a1aa2b8233f59d79f5d07ddf2602af089e8b2f74da9a91c6afcd761b3de6def,/var/lib/green-ecc-date2027-revision2/runs/secded-comb-seed-23,DATE_BASELINE
secded-rtl-combinational-72-64-v1,secded,secded_comb,23,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,8ecab5fee191b20da37dee4e96cbca1dbff5fd100b0726031de3fdae2102cbac,1696b289e417d58f4b4676033d5700b5fbbf3b9b1912bd3fc0bc93b754c7390d,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,82919357520e917b13ea51ee319fd289d65e68733ad1f62907805eeb46dee46e,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.006707010325044,0.007773327175528,7.270171575868e-09,0.01448034495115,0.001906471443363,0.000307831185637,2.943972843283e-09,0.002214305568486,0.003951510414481,0.006904095411301,3.715089347267e-09,0.01085560955107,0.0008490306208842,0.0005614056717604,6.111217087934e-10,0.001410436932929,1000100000,100000,144.81792985645117,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-23/power/W1.power.rpt,429b5d550398a1b89fdc4ef09a85dea5e27ee9f5e73921b649d6fa010fc0c184,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-23,2
secded-rtl-combinational-72-64-v1,secded,secded_comb,23,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,8ecab5fee191b20da37dee4e96cbca1dbff5fd100b0726031de3fdae2102cbac,1696b289e417d58f4b4676033d5700b5fbbf3b9b1912bd3fc0bc93b754c7390d,fcaf7fb012daddb364cfab4792355ae8e50d1ecc2866d0b96e284bcd8e476537,82919357520e917b13ea51ee319fd289d65e68733ad1f62907805eeb46dee46e,7446926a04c35d4333297ab722a2af5bc0c11bb34751467b43edfaf47009e7a3,0.00670736702159,0.007774014025927,7.270170243601e-09,0.01448138803244,0.001906494377181,0.0003078525478486,2.943971955105e-09,0.002214350039139,0.003951844293624,0.006904756650329,3.715088681133e-09,0.01085660420358,0.0008490306208842,0.0005614056717604,6.111217087934e-10,0.001410436932929,1000100000,100000,144.82836171243244,TIMING_FEASIBLE_10NS,139,4705,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-23/power/W2.power.rpt,e08281b27580a01d2b7c7ec44478ce3f7db351d23d3418f18b312280610af20c,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_comb-seed-23,2
secded-rtl-pipelined-72-64-v1,secded,secded_pipe,11,10.0,W0,clean_access,DATE_BASELINE,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,8603b1ce1e6242128d330e3653b8f41ab6737cce909588f4e9404003c003188b,136ae58d308eaf264fe4daeef0d780e6f56b0402327f3bf776c57eae3b140ecb,ae02e4ff97ee4f1837c433b6cb7a7eac6482d314e6300424d043edba1f05e246,97f40a2794c04002b6445de19763d55cc4311988c4abe96092410ae307eface7,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.007129232399166,0.00394526636228,9.768537090338e-09,0.01107450760901,0.003323568031192,0.0004484336532187,5.339436004448e-09,0.003772007068619,0.002344869542867,0.002528409007937,3.352539135193e-09,0.004873281810433,0.001460795174353,0.0009684225660749,1.076557176738e-09,0.002429218962789,1000100000,100000,110.756150597709,TIMING_FEASIBLE_10NS,139,5672,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-pipe-seed-11/power/conventional_secded-no_error.power.rpt,27dd386df80d519544dd3f365e3805dfc04eb0deb1237ec36b3039b1df2973b2,/var/lib/green-ecc-date2027-revision2/runs/secded-pipe-seed-11,DATE_BASELINE
secded-rtl-pipelined-72-64-v1,secded,secded_pipe,11,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,8603b1ce1e6242128d330e3653b8f41ab6737cce909588f4e9404003c003188b,136ae58d308eaf264fe4daeef0d780e6f56b0402327f3bf776c57eae3b140ecb,ae02e4ff97ee4f1837c433b6cb7a7eac6482d314e6300424d043edba1f05e246,97f40a2794c04002b6445de19763d55cc4311988c4abe96092410ae307eface7,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.007128867320716,0.00394492642954,9.768569952939e-09,0.01107380352914,0.003323468845338,0.0004483754164539,5.339435560359e-09,0.003771849675104,0.002344602020457,0.002528127515689,3.352563338055e-09,0.004872732795775,0.001460795174353,0.0009684225660749,1.076557176738e-09,0.002429218962789,1000100000,100000,110.74910909492915,TIMING_FEASIBLE_10NS,139,5672,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_pipe-seed-11/power/W1.power.rpt,389fbf4f5023d3619f8ed53869fdeab51ee42bc641a8df4dafb196706f3e1edf,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_pipe-seed-11,2
secded-rtl-pipelined-72-64-v1,secded,secded_pipe,11,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,8603b1ce1e6242128d330e3653b8f41ab6737cce909588f4e9404003c003188b,136ae58d308eaf264fe4daeef0d780e6f56b0402327f3bf776c57eae3b140ecb,ae02e4ff97ee4f1837c433b6cb7a7eac6482d314e6300424d043edba1f05e246,97f40a2794c04002b6445de19763d55cc4311988c4abe96092410ae307eface7,7446926a04c35d4333297ab722a2af5bc0c11bb34751467b43edfaf47009e7a3,0.007129082456231,0.003945120610297,9.76857528201e-09,0.01107421237975,0.003323522396386,0.0004484108940233,5.339435560359e-09,0.00377193861641,0.002344764303416,0.002528288634494,3.352573774151e-09,0.00487305643037,0.001460795174353,0.0009684225660749,1.076557176738e-09,0.002429218962789,1000100000,100000,110.75319800987975,TIMING_FEASIBLE_10NS,139,5672,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_pipe-seed-11/power/W2.power.rpt,61de4b24af910944680c49a693a02b403ca0140a8a1d0e6a4c4d7c24d90285e1,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_pipe-seed-11,2
secded-rtl-pipelined-72-64-v1,secded,secded_pipe,13,10.0,W0,clean_access,DATE_BASELINE,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,f4ebbd4fd5c83b7c048bc6a33cec45ef9be3e63085a64d63c992fc7087046b84,c01c19494b0e6c66996639b9f08ddd797a393c04ec62a914022d0289d6323fda,ae02e4ff97ee4f1837c433b6cb7a7eac6482d314e6300424d043edba1f05e246,9ae5240f82f598bc652f6cd8eb07763962839844019999ea85c075f65b0765fe,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,0.00719641149044,0.003931290004402,9.801802924869e-09,0.01112771127373,0.003322894917801,0.000447661470389,5.339436004448e-09,0.003770561655983,0.002343276981264,0.002494275569916,3.352539135193e-09,0.004837555810809,0.001530236797407,0.0009893550304696,1.109823233314e-09,0.002519592875615,1000100000,100000,111.28824044857375,TIMING_FEASIBLE_10NS,139,5675,W,ps,pJ,/var/lib/green-ecc-date2027-revision2/runs/secded-pipe-seed-13/power/conventional_secded-no_error.power.rpt,1dcc0b3ba6ed12f3e03109c9390e477030471a0e5f83ea695c7f709ecff21c7c,/var/lib/green-ecc-date2027-revision2/runs/secded-pipe-seed-13,DATE_BASELINE
secded-rtl-pipelined-72-64-v1,secded,secded_pipe,13,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,f4ebbd4fd5c83b7c048bc6a33cec45ef9be3e63085a64d63c992fc7087046b84,c01c19494b0e6c66996639b9f08ddd797a393c04ec62a914022d0289d6323fda,ae02e4ff97ee4f1837c433b6cb7a7eac6482d314e6300424d043edba1f05e246,9ae5240f82f598bc652f6cd8eb07763962839844019999ea85c075f65b0765fe,ecf2c4904c42e3c2cc316ab3bd715d3660abda999c04d651bf20a9307f9433aa,0.007196043618023,0.003930953331292,9.801835787471e-09,0.01112700719386,0.003322796663269,0.0004476045724005,5.339435560359e-09,0.003770406590775,0.002343013184145,0.00249399500899,3.352563338055e-09,0.004837011452764,0.001530236797407,0.0009893550304696,1.109823233314e-09,0.002519592875615,1000100000,100000,111.28119894579388,TIMING_FEASIBLE_10NS,139,5675,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_pipe-seed-13/power/W1.power.rpt,d80a88fe2bf1f1c0a806ee4b34e94ccdcba23cb5abe6f6734d2d506b4fe58eda,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt02/runs/secded_pipe-seed-13,2
