campaign,run_id,architecture,implementation_id,code_id,protection_guarantee,rtl_sha256,rtl_sources_json,formal_status,formal_evidence,physical_target,technology,corner,voltage_v,temperature_c,seed,clock_period_ns,latency_cycles,initiation_interval_cycles,activity_class,useful_operations,trace_sha256,activity_power_status,routing_complete,target_feasible,characterization_status,hold_status,setup_violation_count,standard_cell_instance_area_um2,cell_count,sequential_cell_count,signed_worst_setup_slack_ns,slack_derived_frequency_mhz,detailed_route_wirelength_um,via_count,internal_power_w,switching_power_w,leakage_power_w,total_power_w,energy_per_useful_op_pj,final_odb_sha256,final_netlist_sha256,final_sdc_sha256,final_spef_sha256,power_report_sha256,raw_artifacts_manifest_sha256,raw_artifact_root,source_record
date2027_breadth_structural_10ns,A-hsiao-hierarchical-seed-13,A_hsiao_hierarchical,hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,7098891ef6389acbee2e675f2d763a641cb845f76fc53a1f20e8ba545968888d,"{""campaigns/date_2027_breadth_remediation/rtl/breadth_hsiao_hierarchical_boundary.sv"":""a0219f34938c54118e96a020b23dab2a03a4eb43a453044754c1c12af237c54b"",""campaigns/date_2027_breadth_remediation/rtl/hsiao_secded_72_64_v3_hierarchical_decoder.sv"":""678b3bf1c51be4b0d1167828140c3a56457f7a7442f9b0592545d07a5cafc253"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be""}",PASS,campaigns/date_2027_breadth_remediation/formal/results/A_formal_qualification.json;campaigns/date_2027_breadth_remediation/formal/results/A_decoder_exact_equivalence.log;campaigns/date_2027_breadth_remediation/formal/results/A_boundary_exact_equivalence.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,13,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19043.3,2177,349,5.41569,218.13533552486632,51036.0,10103,0.006674079690129,0.008233274333179,7.202949792173e-09,0.01490736193955,149.08852675743955,6316705c848f67a77b5fb43e6d309be4840b757e31b53f56665f6df772cc28e0,e2966ab694d874285791466383ec7c433dc79150dd3f69ee63128121c30f930c,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,9140faa249ef058d574b0082a9023185e52186f75d325b5ebd4ffbb657d1a223,af0a72a6442feb42de889514b1b775553d87e443ea92af22d62bd1097102d878,b676f360c9b92fd4985163deb3cc9a77011bc6b58df1e87748a20694469ca4f4,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-13,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_structural_10ns,A-hsiao-flat-seed-17,A_hsiao_flat,hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,0f685e866f80c7a01bad7102ee4e121b1122587ba142df5aa47c15c69bb9f381,"{""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v2_algorithmic_decoder.sv"":""3c422dbbddab55e8e2ae141b571e60e63f4ecd87ac409d64b59cc184f21aadcf"",""scripts/revision2/rtl/rev2_hsiao_boundary.sv"":""3fdc3984b222b925ccc9d415a548e88f5e75a82539c67ac187e5c1d0c33f9c73""}",PASS,docs/date2027/revision2/REV2_HSIAO_QUALIFICATION.json;docs/date2027/revision2/REV2_HSIAO_EXACT_IDENTITY.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,17,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19135.9,2173,349,5.1695,207.01790704895976,49599.0,9759,0.006907750386745,0.007997064851224,7.448124783593e-09,0.01490482315421,149.0631363652542,3634723be1f42b257494287ba88b7bc83e9007b0c343e31fb61720e00ac07634,53f342a3b3bcc3d33e8c60482a1e5e120a3f59eea6556c48c3c4ed81ae0ea800,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,21ee219bd62748a2b0ea5f4c92bb8ed6fe6552687af8661269a9c301bb42e3f6,8b052394f90458c3f41439bd0bde145054ccf0ac6c580a6c7b7e0001051400e6,58d1c4fa8361d45a3ae584f1e15f3181a997a10cc6434c3f2d7eb1cf6b3b5c3d,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-flat-seed-17,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_structural_10ns,A-hsiao-hierarchical-seed-17,A_hsiao_hierarchical,hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,7098891ef6389acbee2e675f2d763a641cb845f76fc53a1f20e8ba545968888d,"{""campaigns/date_2027_breadth_remediation/rtl/breadth_hsiao_hierarchical_boundary.sv"":""a0219f34938c54118e96a020b23dab2a03a4eb43a453044754c1c12af237c54b"",""campaigns/date_2027_breadth_remediation/rtl/hsiao_secded_72_64_v3_hierarchical_decoder.sv"":""678b3bf1c51be4b0d1167828140c3a56457f7a7442f9b0592545d07a5cafc253"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be""}",PASS,campaigns/date_2027_breadth_remediation/formal/results/A_formal_qualification.json;campaigns/date_2027_breadth_remediation/formal/results/A_decoder_exact_equivalence.log;campaigns/date_2027_breadth_remediation/formal/results/A_boundary_exact_equivalence.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,17,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19088.3,2185,349,5.72922,234.14926547375418,51085.0,10090,0.00677306484431,0.008259353227913,7.222832110187e-09,0.0150324255228,150.3392876535228,72d75d9c22d66c873afc6004573f8343425d3ee8b6bc19174fbf52eb0f656947,46599d2030694556ced71c78d07802706247b17a24370664358a81850d1a0a03,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,10cc2bb7506d12acca4eea8699c9655e974c0aa058a6388946dffb9a7d6e18aa,dea875fb0d624ae48e693e5a8fed830eae021b64bfd203dc3c86d875d2ce2996,c8f7199dc2e942880b9f0b422ea5fc472fd9b50e0b5d3c90979004dc625d2f59,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-17,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_structural_10ns,A-hsiao-flat-seed-19,A_hsiao_flat,hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,0f685e866f80c7a01bad7102ee4e121b1122587ba142df5aa47c15c69bb9f381,"{""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v2_algorithmic_decoder.sv"":""3c422dbbddab55e8e2ae141b571e60e63f4ecd87ac409d64b59cc184f21aadcf"",""scripts/revision2/rtl/rev2_hsiao_boundary.sv"":""3fdc3984b222b925ccc9d415a548e88f5e75a82539c67ac187e5c1d0c33f9c73""}",PASS,docs/date2027/revision2/REV2_HSIAO_QUALIFICATION.json;docs/date2027/revision2/REV2_HSIAO_EXACT_IDENTITY.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,19,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19228.4,2177,349,5.33407,214.31954615692905,49617.0,9734,0.007025962695479,0.008049633353949,7.482571895423e-09,0.01507560350001,150.77111060360002,63acb075dfb4a6c079a7e4dde7c7a90ee5317db156ef0fa48e38fea678dbb15d,c96e4102b3861dc63a8341b2fb9ca64f429d4233a9acb1925eb82d82fef23187,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,b4cfb9842af5a1dd9a18c346b4ae007050e0284412eba8cfbfbf038e1446bfb9,ba1c8cb92e5dfeabd317e78eb58573ef2fa1d06c6c6166d2fc3b3bbe14323fe4,592556bc35ecbded277ee1994b0fc5257411cf97ee4788862320b5a206af7c80,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-flat-seed-19,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_structural_10ns,A-hsiao-hierarchical-seed-19,A_hsiao_hierarchical,hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,7098891ef6389acbee2e675f2d763a641cb845f76fc53a1f20e8ba545968888d,"{""campaigns/date_2027_breadth_remediation/rtl/breadth_hsiao_hierarchical_boundary.sv"":""a0219f34938c54118e96a020b23dab2a03a4eb43a453044754c1c12af237c54b"",""campaigns/date_2027_breadth_remediation/rtl/hsiao_secded_72_64_v3_hierarchical_decoder.sv"":""678b3bf1c51be4b0d1167828140c3a56457f7a7442f9b0592545d07a5cafc253"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be""}",PASS,campaigns/date_2027_breadth_remediation/formal/results/A_formal_qualification.json;campaigns/date_2027_breadth_remediation/formal/results/A_decoder_exact_equivalence.log;campaigns/date_2027_breadth_remediation/formal/results/A_boundary_exact_equivalence.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,19,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19148.4,2181,349,5.39824,217.30816035603772,53737.0,10222,0.006815666798502,0.008636406622827,7.271471424986e-09,0.01545208133757,154.53626545703756,b933abd2b2c91bf74a09852f324da2106f5c89846d1873d571d71cd70507a026,151a03f7b980d75b04490e8486c8b72de017732d0579fdfde6fac362771e9806,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,bf225d3e4485ac51e4c77f45ddc241a59193563ec9b72cf8fadb13bb42f3d049,5219ed0589009e926efbfdd883dba26561a098e8350ee5d492a136842f2bee4b,e1d308084dc861903a0833733786879fcdfee7b1ced58a8eadd8d50ebfba10ec,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-19,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_structural_10ns,A-hsiao-flat-seed-23,A_hsiao_flat,hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,0f685e866f80c7a01bad7102ee4e121b1122587ba142df5aa47c15c69bb9f381,"{""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v2_algorithmic_decoder.sv"":""3c422dbbddab55e8e2ae141b571e60e63f4ecd87ac409d64b59cc184f21aadcf"",""scripts/revision2/rtl/rev2_hsiao_boundary.sv"":""3fdc3984b222b925ccc9d415a548e88f5e75a82539c67ac187e5c1d0c33f9c73""}",PASS,docs/date2027/revision2/REV2_HSIAO_QUALIFICATION.json;docs/date2027/revision2/REV2_HSIAO_EXACT_IDENTITY.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,23,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19152.1,2175,349,5.3622,215.61947475095948,49791.0,9763,0.006935041863471,0.00797257386148,7.457381379083e-09,0.01490762270987,149.09113472140987,b789c536b13eb68d38e347c7388f487b2c60448c43c2fd523976e3d7306467bb,b714480f260e014124a581c7238a09b067f27fe9ebe8ac0631dbe9770f973f82,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,089c2fb5ede9fe343cf9c6c6d777f2422f6055bc9f957ac0254ee640a4cb4069,5a098203d70c2ff0fcb4e4b0fb21b9cd44c66a63da4f4cfb6c772fba05303f1b,5a0b5be96f08219b69536f981db144795c56ffbb34e6266925d51dbd03d471c2,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-flat-seed-23,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_structural_10ns,A-hsiao-hierarchical-seed-23,A_hsiao_hierarchical,hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao-secded-72-64-v1,all W1 corrected; all W2 detected,7098891ef6389acbee2e675f2d763a641cb845f76fc53a1f20e8ba545968888d,"{""campaigns/date_2027_breadth_remediation/rtl/breadth_hsiao_hierarchical_boundary.sv"":""a0219f34938c54118e96a020b23dab2a03a4eb43a453044754c1c12af237c54b"",""campaigns/date_2027_breadth_remediation/rtl/hsiao_secded_72_64_v3_hierarchical_decoder.sv"":""678b3bf1c51be4b0d1167828140c3a56457f7a7442f9b0592545d07a5cafc253"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_encoder.sv"":""638b36ff3ab1ee31bb8e29b8d5ea064b5b36d1d7df7a3f2b96c52e305a31e036"",""green_ecc_physical_simulation/rtl/hsiao_secded_72_64/hsiao_secded_72_64_v1_syndrome.sv"":""5b232248546e1945ab5084b7f4850851bb62c6e54dc9c4fa00950e2a457590be""}",PASS,campaigns/date_2027_breadth_remediation/formal/results/A_formal_qualification.json;campaigns/date_2027_breadth_remediation/formal/results/A_decoder_exact_equivalence.log;campaigns/date_2027_breadth_remediation/formal/results/A_boundary_exact_equivalence.log,sky130hd_tt_025C_1v80_10ns,SKY130HD,tt_025C_1v80,1.8,25,23,10.0,1,1,A0_clean_no_error,100000,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,19043.3,2184,349,5.51741,223.08531451683066,50915.0,10043,0.006733514834195,0.008361045271158,7.214733699357e-09,0.01509456709027,150.96076546979026,2a286472121532a9e0bd5591eb3cf39b06dcf42f516f7182aab99d001709ea6b,4b3b1254e1f0c63706cd9ee082adc33ac2d0c738ad29c15e703df7c4b9cda8b1,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,fe4dccb9e289d05aede2cbfecf2cd3dcd06e8fec7feec15f38f054a4f491c5c6,a12a2f1ffff00d5c257c61ec0bba9a4020301583637f282c04afa3a44605a902,1f56faf8d8fda9424e6cfb64e786aeadfd76a89a2bf1af6f9e54a3a5397b6de5,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-23,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_per_seed.csv
date2027_breadth_condition_5ns,C-secded-comb-5ns-seed-11,C_secded_comb,secded-rtl-combinational-72-64-v1,extended-hamming-secded-72-64-v1,all W1 corrected; all W2 detected,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,"{""scripts/gate03r/rtl/secded_characterization_tops.sv"":""560bc8092ba759f7dd3412a106d86a30a7498d88285298c721be2d5ef4dc440b"",""scripts/gate04/rtl/gate04_boundaries.sv"":""7de8e8d2933cdf17740ec5ec6f45a3654d5d54d9e419ed1c628ab29ca03308f8""}",PASS,docs/date2027/rigour_gate_03r/SECDED_PROOF_SUMMARY.json;docs/date2027/rigour_gate_03r/H2_ARCHITECTURE_CONTRACT.md,sky130hd_tt_025C_1v80_5ns,SKY130HD,tt_025C_1v80,1.8,25,11,5.0,1,1,A0_clean_no_error,100000,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,18656.6,2079,349,1.00486,250.3041195051988,44944.0,9177,0.01324578095227,0.01452143862844,7.312585204033e-09,0.02776722609997,138.8500141129,cb62db33438550fcf232668e2eb65b2eb5b129756f90684cdfa998e95852c748,cb6e3948b365a32098b13f949cce10f4276f79553ad5c1fc6b8ca4bd1840ff72,43bda4cb72ce51450f08077361d0a19006b261ac7e39f63a191681902359b074,2eac47c9ba16ca3751d4521b8cfa6f0896bc625a971f94e0303013ae9c64c25a,b465ac445323773de58b5fa6e43b7ec6acda442bf7a01fbdbd84bb8a8218cc78,47a8f6ace93392fd4f859787d3bdda9cd9021fd391898286b12975a7599901d1,/var/lib/green-ecc-date2027-breadth-remediation/runs/C/C-secded-comb-5ns-seed-11,campaigns/date_2027_breadth_remediation/analysis/C_5ns_per_seed.csv
date2027_breadth_condition_5ns,C-secded-pipe-5ns-seed-11,C_secded_pipe,secded-rtl-pipelined-72-64-v1,extended-hamming-secded-72-64-v1,all W1 corrected; all W2 detected,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,"{""asic/rtl/secded/secded_pipelined_72_64_v1.sv"":""e250a6741b6aa56e0bdc5892ac5753e4487769a6683f68db6ab9155c26a3b155"",""scripts/gate03r/rtl/secded_characterization_tops.sv"":""560bc8092ba759f7dd3412a106d86a30a7498d88285298c721be2d5ef4dc440b"",""scripts/gate04/rtl/gate04_boundaries.sv"":""7de8e8d2933cdf17740ec5ec6f45a3654d5d54d9e419ed1c628ab29ca03308f8""}",PASS,docs/date2027/rigour_gate_03r/SECDED_PROOF_SUMMARY.json;docs/date2027/rigour_gate_03r/H2_ARCHITECTURE_CONTRACT.md,sky130hd_tt_025C_1v80_5ns,SKY130HD,tt_025C_1v80,1.8,25,11,5.0,3,1,A0_clean_no_error,100000,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,25469.4,2660,633,2.55863,409.60608183110304,50840.0,10869,0.0142263835296,0.007922448217869,9.750931617702e-09,0.02214884199202,110.755284381096,e5d8099b8f9f3d73f7418fdfefa3c1c501840ec29b98e64fb4a4dc28facf0b4e,24b89b3baafab6b55cb2ecf95d46f2c79acda626a23b3085417581cac44eadeb,881ccf8882f142985946e8e270d02d047526a46361b23f14c46daacb615df58f,0783bbf2acfa51c2b79ff779c933329e8c54aba122373a458b0e68b85ace6464,3e3b4642d1a88469f5105a95d0952a86a213cdcb47445bcec7c2119f6bdc36dd,1f2ea85e3d2f95d1029e09483a62f7f3da5005a3127f32cb80070d03450677da,/var/lib/green-ecc-date2027-breadth-remediation/runs/C/C-secded-pipe-5ns-seed-11,campaigns/date_2027_breadth_remediation/analysis/C_5ns_per_seed.csv
date2027_breadth_condition_5ns,C-secded-comb-5ns-seed-13,C_secded_comb,secded-rtl-combinational-72-64-v1,extended-hamming-secded-72-64-v1,all W1 corrected; all W2 detected,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,"{""scripts/gate03r/rtl/secded_characterization_tops.sv"":""560bc8092ba759f7dd3412a106d86a30a7498d88285298c721be2d5ef4dc440b"",""scripts/gate04/rtl/gate04_boundaries.sv"":""7de8e8d2933cdf17740ec5ec6f45a3654d5d54d9e419ed1c628ab29ca03308f8""}",PASS,docs/date2027/rigour_gate_03r/SECDED_PROOF_SUMMARY.json;docs/date2027/rigour_gate_03r/H2_ARCHITECTURE_CONTRACT.md,sky130hd_tt_025C_1v80_5ns,SKY130HD,tt_025C_1v80,1.8,25,13,5.0,1,1,A0_clean_no_error,100000,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,18745.5,2082,349,0.734417,234.43454271080878,44282.0,9199,0.01341863814741,0.01403320860118,7.345672070613e-09,0.02745185419917,137.2729969229496,83eae365325e6046091564cfd52854c1fd49b6c850dd095593b1c573a70b4eaf,daa2ade0e5ad096f0590444069ca65355d21839154468afba0d37143b7121700,43bda4cb72ce51450f08077361d0a19006b261ac7e39f63a191681902359b074,b5911d9b1b4fc21564929ba1441b7818377ea117d38f913eec66a5f823e8eb5f,cc5b8879a79d61ad37010299edf852cf97fe2fded49a85c879da0a7d1c527a2f,a8cbacb1bda98fd118079fd186cce767cba7d624a0275ea828789a52667fa4e5,/var/lib/green-ecc-date2027-breadth-remediation/runs/C/C-secded-comb-5ns-seed-13,campaigns/date_2027_breadth_remediation/analysis/C_5ns_per_seed.csv
date2027_breadth_condition_5ns,C-secded-pipe-5ns-seed-13,C_secded_pipe,secded-rtl-pipelined-72-64-v1,extended-hamming-secded-72-64-v1,all W1 corrected; all W2 detected,4278fb0b46332d704204b3cd866959d0de48cc9a67f4046df1bb830eeb7f9a16,"{""asic/rtl/secded/secded_pipelined_72_64_v1.sv"":""e250a6741b6aa56e0bdc5892ac5753e4487769a6683f68db6ab9155c26a3b155"",""scripts/gate03r/rtl/secded_characterization_tops.sv"":""560bc8092ba759f7dd3412a106d86a30a7498d88285298c721be2d5ef4dc440b"",""scripts/gate04/rtl/gate04_boundaries.sv"":""7de8e8d2933cdf17740ec5ec6f45a3654d5d54d9e419ed1c628ab29ca03308f8""}",PASS,docs/date2027/rigour_gate_03r/SECDED_PROOF_SUMMARY.json;docs/date2027/rigour_gate_03r/H2_ARCHITECTURE_CONTRACT.md,sky130hd_tt_025C_1v80_5ns,SKY130HD,tt_025C_1v80,1.8,25,13,5.0,3,1,A0_clean_no_error,100000,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,25495.7,2656,633,2.57464,412.3099251245176,50170.0,10846,0.01429353933781,0.00781927537173,9.755295238278e-09,0.02211282402277,110.5751765258614,96b65d1b958c2163c280077a3408f4cec4522972c698346d12e7f45ca5e24a29,303cdf00301aa3664077fbb6f33de16edd16dcc3cefecfa5e59404dd4e3502d2,881ccf8882f142985946e8e270d02d047526a46361b23f14c46daacb615df58f,141c315ba7072857633e61a1f8c179b42e0e8f9bc96b4d478d494f1bb957e109,69e7f9ac8868492e0e4298ca7fc6c0896f369403a0dd1f44f38b31d510f92ab1,38bdeb99a1fdfb5f1519e78ff41f743986ac16b62941cc3f2bcd680373fee6a0,/var/lib/green-ecc-date2027-breadth-remediation/runs/C/C-secded-pipe-5ns-seed-13,campaigns/date_2027_breadth_remediation/analysis/C_5ns_per_seed.csv
date2027_breadth_condition_5ns,C-secded-comb-5ns-seed-17,C_secded_comb,secded-rtl-combinational-72-64-v1,extended-hamming-secded-72-64-v1,all W1 corrected; all W2 detected,5e1a591f1a6602b8d985008e8f1d2d087d738b8bf636ebd7bd03915e0a0d49e4,"{""scripts/gate03r/rtl/secded_characterization_tops.sv"":""560bc8092ba759f7dd3412a106d86a30a7498d88285298c721be2d5ef4dc440b"",""scripts/gate04/rtl/gate04_boundaries.sv"":""7de8e8d2933cdf17740ec5ec6f45a3654d5d54d9e419ed1c628ab29ca03308f8""}",PASS,docs/date2027/rigour_gate_03r/SECDED_PROOF_SUMMARY.json;docs/date2027/rigour_gate_03r/H2_ARCHITECTURE_CONTRACT.md,sky130hd_tt_025C_1v80_5ns,SKY130HD,tt_025C_1v80,1.8,25,17,5.0,1,1,A0_clean_no_error,100000,5777054292ef6b97af7f4924fb1f264fcbd030e598c32d7d12829b862e244998,ACTIVITY_POWER_PASS_FULL_PRECISION_TEXT,True,True,PASS_TARGET_MET,HOLD_CLEAN,0,18686.7,2075,349,0.948469,246.82027608822443,44942.0,9204,0.01328808348626,0.01444025710225,7.318158967706e-09,0.02772834897041,138.6556090265352,07d03decddd6fa01d104dcae1ac32c0d68e66278b513306d36c234c63bdbc955,699a68ff61fec965d86c2f6a604601113a508c991dd8928986f9dcbf7f7ada78,43bda4cb72ce51450f08077361d0a19006b261ac7e39f63a191681902359b074,13a525e7437606e470037029567f58be855cd750d31ed7a16ec1fe572c3e44b6,f54b278cc42717b9df774d5f55ea22a9a363096f2b29194a1b6dd8cbf31f11fb,56c8e322f4b6cfecf30282c3e3f400ffacfffec69b0000736776df1f1af34aee,/var/lib/green-ecc-date2027-breadth-remediation/runs/C/C-secded-comb-5ns-seed-17,campaigns/date_2027_breadth_remediation/analysis/C_5ns_per_seed.csv
